seller_id,month,tenure_months,orders,gmv,returns,ads_spend,active
S100648,2026-06-01,6,54,596.59,2,15.23,True
S100649,2024-03-01,0,57,1246.8,2,125.87,True
S100649,2024-04-01,1,16,432.05,1,30.39,True
S100649,2024-05-01,2,39,973.16,1,79.94,True
S100649,2024-06-01,3,28,635.51,2,52.21,True
S100649,2024-07-01,4,23,689.96,1,22.63,True
S100649,2024-08-01,5,50,798.5,1,25.99,True
S100649,2024-09-01,6,38,981.09,2,74.75,True
S100649,2024-10-01,7,44,735.97,7,29.78,True
S100649,2024-11-01,8,36,767.83,1,51.2,True
S100649,2024-12-01,9,77,1400.24,3,58.26,True
S100649,2025-01-01,10,45,1340.85,3,60.69,True
S100649,2025-02-01,11,41,1073.64,5,35.22,True
S100649,2025-03-01,12,23,516.05,0,14.12,True
S100650,2025-05-01,0,32,920.89,3,34.13,True
S100650,2025-06-01,1,55,1750.62,4,93.09,True
S100650,2025-07-01,2,29,671.12,2,38.18,True
S100650,2025-08-01,3,28,891.38,3,27.09,True
S100650,2025-09-01,4,33,461.23,1,15.72,True
S100650,2025-10-01,5,17,524.31,1,24.25,True
S100650,2025-11-01,6,53,1682.21,6,93.54,True
S100650,2025-12-01,7,21,679.36,0,26.67,True
S100650,2026-01-01,8,68,2252.49,3,165.16,True
S100650,2026-02-01,9,65,1419.85,5,55.24,True
S100650,2026-03-01,10,72,1959.13,9,116.62,True
S100650,2026-04-01,11,42,1412.82,1,83.21,True
S100650,2026-05-01,12,46,1495.43,0,119.8,True
S100650,2026-06-01,13,37,661.57,1,18.4,True
S100651,2026-05-01,0,83,1485.29,2,146.26,True
S100651,2026-06-01,1,170,2613.53,5,253.77,True
S100652,2025-12-01,0,51,1335.54,7,92.02,True
S100652,2026-01-01,1,63,2623.54,5,274.29,True
S100652,2026-02-01,2,43,978.19,2,89.87,True
S100652,2026-03-01,3,53,856.62,10,98.82,True
S100652,2026-04-01,4,46,894.39,12,37.77,True
S100652,2026-05-01,5,19,441.11,3,38.46,True
S100652,2026-06-01,6,89,2407.95,22,277.39,True
S100653,2024-12-01,0,54,3018.65,2,161.41,True
S100653,2025-01-01,1,29,1794.24,4,52.76,True
S100653,2025-02-01,2,29,1652.99,4,66.84,True
S100653,2025-03-01,3,22,1444.72,1,82.53,True
S100653,2025-04-01,4,79,3840.5,8,133.49,True
S100653,2025-05-01,5,36,1543.13,3,71.79,True
S100654,2026-04-01,0,33,970.66,1,83.87,True
S100654,2026-05-01,1,44,744.71,4,40.89,True
S100654,2026-06-01,2,36,1040.36,4,78.11,True
S100655,2025-04-01,0,37,1362.51,3,97.34,True
S100655,2025-05-01,1,59,1241.52,12,96.72,True
S100655,2025-06-01,2,85,2989.61,12,145.32,True
S100655,2025-07-01,3,90,2145.28,19,237.39,True
S100655,2025-08-01,4,81,1679.92,15,92.17,True
S100655,2025-09-01,5,38,1114.39,8,35.85,True
S100655,2025-10-01,6,110,3388.47,24,223.6,True
S100655,2025-11-01,7,76,1660.74,9,99.21,True
S100655,2025-12-01,8,27,634.57,4,42.12,True
S100655,2026-01-01,9,54,840.52,9,58.99,True
S100655,2026-02-01,10,200,4458.3,41,457.79,True
S100655,2026-03-01,11,77,1667.02,17,45.31,True
S100655,2026-04-01,12,94,2779.39,25,87.09,True
S100655,2026-05-01,13,52,1438.89,8,77.14,True
S100655,2026-06-01,14,125,2715.75,28,170.62,True
S100656,2026-04-01,0,67,1985.28,5,86.58,True
S100656,2026-05-01,1,41,1060.82,5,36.24,True
S100656,2026-06-01,2,31,864.7,0,47.83,True
S100657,2025-02-01,0,29,758.13,7,56.0,True
S100657,2025-03-01,1,31,652.24,5,36.98,True
S100658,2025-10-01,0,24,251.94,1,8.33,True
S100658,2025-11-01,1,9,179.24,0,9.85,True
S100658,2025-12-01,2,34,551.12,0,32.96,True
S100658,2026-01-01,3,22,354.59,0,14.82,True
S100658,2026-02-01,4,52,634.24,1,43.05,True
S100659,2025-05-01,0,68,1128.13,3,99.03,True
S100659,2025-06-01,1,13,179.9,0,13.15,True
S100659,2025-07-01,2,31,360.81,1,21.07,True
S100659,2025-08-01,3,14,258.97,0,14.48,True
S100659,2025-09-01,4,103,908.41,0,49.11,True
S100659,2025-10-01,5,51,356.48,0,16.85,True
S100659,2025-11-01,6,86,1120.53,3,81.64,True
S100659,2025-12-01,7,45,597.44,1,51.7,True
S100659,2026-01-01,8,37,592.54,0,49.07,True
S100659,2026-02-01,9,116,1885.88,3,153.25,True
S100659,2026-03-01,10,45,583.84,1,33.34,True
S100659,2026-04-01,11,127,1480.9,6,40.91,True
S100659,2026-05-01,12,35,721.29,1,32.02,True
S100659,2026-06-01,13,37,475.91,3,11.55,True
S100660,2025-01-01,0,44,1204.78,3,94.18,True
S100660,2025-02-01,1,61,2374.53,3,125.68,True
S100660,2025-03-01,2,47,1177.64,0,87.01,True
S100660,2025-04-01,3,23,817.47,2,64.64,True
S100660,2025-05-01,4,51,1583.42,4,101.61,True
S100660,2025-06-01,5,101,3945.71,9,109.26,True
S100660,2025-07-01,6,36,1030.7,4,69.37,True
S100660,2025-08-01,7,53,1584.38,6,84.63,True
S100660,2025-09-01,8,37,1403.69,4,75.17,True
S100660,2025-10-01,9,55,1672.18,2,75.87,True
S100660,2025-11-01,10,37,1299.37,4,83.25,True
S100660,2025-12-01,11,23,607.8,3,53.57,True
S100660,2026-01-01,12,50,1933.9,4,76.17,True
S100660,2026-02-01,13,71,1631.8,4,67.2,True
S100660,2026-03-01,14,92,1887.71,5,57.91,True
S100660,2026-04-01,15,52,1418.11,3,80.31,True
S100660,2026-05-01,16,53,918.4,4,31.71,True
S100660,2026-06-01,17,48,1484.86,3,129.56,True
S100661,2026-04-01,0,44,830.84,4,54.34,True
S100661,2026-05-01,1,109,1625.76,9,100.43,True
S100661,2026-06-01,2,89,1808.72,5,93.74,True
S100662,2024-10-01,0,18,422.08,4,32.28,True
S100662,2024-11-01,1,11,327.88,0,20.99,True
S100662,2024-12-01,2,17,606.78,3,16.62,True
S100662,2025-01-01,3,12,505.74,1,33.15,True
S100662,2025-02-01,4,45,1528.98,9,64.05,True
S100662,2025-03-01,5,22,668.73,4,51.35,True
S100662,2025-04-01,6,56,1545.87,10,80.67,True
S100662,2025-05-01,7,35,393.13,5,26.77,True
S100663,2024-06-01,0,52,832.63,3,27.18,True
S100663,2024-07-01,1,18,170.16,0,17.47,True
S100663,2024-08-01,2,74,1545.52,1,157.21,True
S100663,2024-09-01,3,77,1053.09,2,78.66,True
S100663,2024-10-01,4,96,1282.14,4,117.34,True
S100663,2024-11-01,5,115,1910.08,6,159.63,True
S100663,2024-12-01,6,37,446.47,2,19.39,True
S100663,2025-01-01,7,19,210.52,0,14.08,True
S100663,2025-02-01,8,44,820.91,0,74.27,True
S100663,2025-03-01,9,87,1193.52,2,57.09,True
S100663,2025-04-01,10,28,334.33,0,16.4,True
S100663,2025-05-01,11,51,595.49,3,58.81,True
S100663,2025-06-01,12,84,1361.43,2,89.69,True
S100663,2025-07-01,13,61,808.78,2,91.84,True
S100663,2025-08-01,14,114,1560.32,4,168.21,True
S100663,2025-09-01,15,46,497.13,0,32.77,True
S100663,2025-10-01,16,103,1411.24,2,96.1,True
S100663,2025-11-01,17,124,1518.87,3,59.99,True
S100663,2025-12-01,18,102,1753.44,2,135.76,True
S100663,2026-01-01,19,36,181.83,1,6.75,True
S100663,2026-02-01,20,128,2004.3,7,209.04,True
S100663,2026-03-01,21,60,1119.08,4,90.53,True
S100663,2026-04-01,22,96,1464.9,0,159.57,True
S100664,2025-03-01,0,17,417.14,2,23.85,True
S100664,2025-04-01,1,18,583.1,4,41.88,True
S100664,2025-05-01,2,37,1316.78,7,110.27,True
S100664,2025-06-01,3,48,1502.01,11,76.84,True
S100664,2025-07-01,4,24,542.52,3,36.94,True
S100665,2026-01-01,0,30,818.93,3,35.97,True
S100665,2026-02-01,1,18,535.5,2,46.89,True
S100665,2026-03-01,2,39,739.42,3,62.72,True
S100665,2026-04-01,3,20,252.49,1,8.82,True
S100665,2026-05-01,4,15,548.9,1,35.53,True
S100665,2026-06-01,5,12,289.82,0,21.23,True
S100666,2026-03-01,0,17,393.43,2,30.94,True
S100666,2026-04-01,1,9,166.34,2,13.0,True
S100666,2026-05-01,2,11,173.31,2,12.84,True
S100666,2026-06-01,3,32,1193.03,7,74.42,True
S100667,2026-06-01,0,30,932.38,3,56.01,True
S100668,2025-02-01,0,30,443.43,1,19.24,True
S100668,2025-03-01,1,37,815.4,5,18.93,True
S100668,2025-04-01,2,27,608.92,1,30.82,True
S100668,2025-05-01,3,96,2548.75,2,92.2,True
S100668,2025-06-01,4,29,775.28,2,28.92,True
S100668,2025-07-01,5,40,932.26,2,38.78,True
S100668,2025-08-01,6,31,767.07,1,37.71,True
S100668,2025-09-01,7,55,1443.83,3,58.07,True
S100668,2025-10-01,8,41,1000.87,4,75.87,True
S100668,2025-11-01,9,8,208.0,0,4.85,True
S100668,2025-12-01,10,35,739.8,2,41.6,True
S100668,2026-01-01,11,53,1059.14,4,90.07,True
S100668,2026-02-01,12,15,283.43,2,25.02,True
S100668,2026-03-01,13,59,1018.27,6,51.58,True
S100668,2026-04-01,14,90,1696.09,4,115.57,True
S100668,2026-05-01,15,69,1665.02,7,114.57,True
S100668,2026-06-01,16,15,271.86,0,15.29,True
S100669,2025-05-01,0,7,258.37,3,6.57,True
S100669,2025-06-01,1,13,496.49,2,26.44,True
S100669,2025-07-01,2,16,246.06,2,20.4,True
S100669,2025-08-01,3,18,632.65,3,23.63,True
S100669,2025-09-01,4,8,206.94,0,5.33,True
S100669,2025-10-01,5,11,159.22,1,8.82,True
S100670,2024-08-01,0,21,1322.9,1,56.8,True
S100670,2024-09-01,1,70,4865.15,10,328.42,True
S100670,2024-10-01,2,50,3889.74,8,192.85,True
S100670,2024-11-01,3,37,3353.95,6,272.65,True
S100670,2024-12-01,4,69,5204.92,3,236.27,True
S100671,2025-10-01,0,13,316.77,2,24.85,True
S100671,2025-11-01,1,18,372.58,1,27.15,True
S100671,2025-12-01,2,12,232.29,0,7.13,True
S100671,2026-01-01,3,26,629.85,1,40.34,True
S100671,2026-02-01,4,20,600.55,2,50.82,True
S100671,2026-03-01,5,30,718.34,4,19.87,True
S100671,2026-04-01,6,30,832.61,3,30.59,True
S100671,2026-05-01,7,20,292.74,4,19.13,True
S100671,2026-06-01,8,12,351.7,3,18.43,True
S100672,2026-06-01,0,28,585.37,2,46.74,True
S100673,2026-01-01,0,15,1385.52,1,41.35,True
S100673,2026-02-01,1,28,1071.31,3,84.11,True
S100673,2026-03-01,2,15,942.95,2,82.7,True
S100673,2026-04-01,3,18,1191.36,0,64.89,True
S100673,2026-05-01,4,43,2105.67,2,89.62,True
S100673,2026-06-01,5,17,907.59,0,72.16,True
S100674,2025-10-01,0,11,304.87,0,17.32,True
S100674,2025-11-01,1,32,960.3,1,30.38,True
S100674,2025-12-01,2,47,1285.81,2,65.27,True
S100674,2026-01-01,3,63,1898.16,6,86.74,True
S100674,2026-02-01,4,49,957.27,3,35.54,True
S100674,2026-03-01,5,71,1714.97,2,49.55,True
S100674,2026-04-01,6,35,614.13,1,38.66,True
S100675,2025-05-01,0,41,523.22,7,27.27,True
S100675,2025-06-01,1,23,695.34,4,37.09,True
S100675,2025-07-01,2,42,1389.59,7,44.8,True
S100675,2025-08-01,3,33,659.5,5,26.1,True
S100675,2025-09-01,4,69,2345.44,10,78.49,True
S100675,2025-10-01,5,42,1026.63,7,49.33,True
S100675,2025-11-01,6,31,671.76,5,44.23,True
S100675,2025-12-01,7,7,222.2,2,10.45,True
S100675,2026-01-01,8,40,1030.72,4,77.19,True
S100675,2026-02-01,9,53,976.48,9,68.64,True
S100675,2026-03-01,10,43,1324.1,5,92.37,True
S100675,2026-04-01,11,65,2119.26,15,150.03,True
S100675,2026-05-01,12,55,1583.03,9,127.01,True
S100675,2026-06-01,13,33,1257.89,7,56.71,True
S100676,2026-05-01,0,46,1311.01,6,96.83,True
S100676,2026-06-01,1,17,346.33,1,15.76,True
S100677,2025-08-01,0,31,368.33,1,11.6,True
S100677,2025-09-01,1,58,929.28,2,83.09,True
S100677,2025-10-01,2,30,387.88,1,23.93,True
S100677,2025-11-01,3,59,946.11,1,72.85,True
S100677,2025-12-01,4,42,662.25,2,43.03,True
S100677,2026-01-01,5,27,540.75,0,24.08,True
S100677,2026-02-01,6,129,1732.3,2,143.44,True
S100677,2026-03-01,7,42,806.29,1,20.91,True
S100677,2026-04-01,8,44,592.4,4,46.25,True
S100678,2024-08-01,0,10,281.43,0,5.88,True
S100678,2024-09-01,1,11,191.12,0,16.59,True
S100678,2024-10-01,2,16,311.12,0,7.3,True
S100678,2024-11-01,3,3,59.13,0,3.34,True
S100678,2024-12-01,4,11,254.39,1,22.67,True
S100678,2025-01-01,5,11,296.9,0,19.98,True
S100678,2025-02-01,6,18,248.87,0,13.53,True
S100678,2025-03-01,7,37,838.99,0,42.95,True
S100678,2025-04-01,8,25,436.99,2,34.41,True
S100678,2025-05-01,9,8,70.38,2,2.7,True
S100678,2025-06-01,10,10,280.69,1,21.61,True
S100678,2025-07-01,11,73,1817.89,4,110.77,True
S100678,2025-08-01,12,21,447.26,1,31.57,True
S100678,2025-09-01,13,19,466.01,1,16.67,True
S100678,2025-10-01,14,28,585.72,2,36.53,True
S100678,2025-11-01,15,23,529.2,5,36.88,True
S100678,2025-12-01,16,20,536.18,0,48.0,True
S100678,2026-01-01,17,49,1155.13,2,83.58,True
S100678,2026-02-01,18,20,601.1,1,39.88,True
S100678,2026-03-01,19,20,343.62,1,30.35,True
S100678,2026-04-01,20,67,1896.17,3,149.78,True
S100678,2026-05-01,21,29,783.87,2,48.98,True
S100678,2026-06-01,22,13,248.66,0,20.14,True
S100679,2025-04-01,0,36,510.32,2,29.3,True
S100679,2025-05-01,1,29,317.17,0,11.8,True
S100679,2025-06-01,2,20,155.18,1,3.5,True
S100679,2025-07-01,3,25,269.83,1,20.36,True
S100680,2024-05-01,0,15,156.18,2,8.78,True
S100680,2024-06-01,1,17,420.11,0,18.93,True
S100680,2024-07-01,2,20,411.87,3,25.27,True
S100680,2024-08-01,3,30,840.28,0,25.01,True
S100680,2024-09-01,4,30,706.12,3,32.61,True
S100680,2024-10-01,5,34,863.21,3,35.6,True
S100680,2024-11-01,6,22,663.29,0,56.32,True
S100680,2024-12-01,7,45,1012.19,2,51.5,True
S100680,2025-01-01,8,21,227.51,1,11.21,True
S100680,2025-02-01,9,32,690.48,1,61.05,True
S100680,2025-03-01,10,53,1009.86,4,85.05,True
S100680,2025-04-01,11,53,1081.9,5,54.35,True
S100680,2025-05-01,12,53,1136.78,4,38.66,True
S100680,2025-06-01,13,61,1269.6,5,33.45,True
S100680,2025-07-01,14,38,850.63,2,66.01,True
S100680,2025-08-01,15,22,475.89,1,29.37,True
S100680,2025-09-01,16,46,1107.62,2,64.66,True
S100681,2024-11-01,0,11,152.4,0,13.26,True
S100681,2024-12-01,1,13,249.08,0,19.94,True
S100681,2025-01-01,2,31,565.74,2,19.04,True
S100681,2025-02-01,3,13,140.68,0,4.0,True
S100681,2025-03-01,4,18,365.94,1,24.0,True
S100681,2025-04-01,5,6,82.16,0,6.58,True
S100682,2024-02-01,0,15,394.51,2,32.11,True
S100682,2024-03-01,1,34,1862.12,2,126.7,True
S100682,2024-04-01,2,22,767.38,1,17.83,True
S100683,2025-07-01,0,44,752.51,0,26.72,True
S100683,2025-08-01,1,46,358.17,0,17.12,True
S100683,2025-09-01,2,14,239.95,0,15.14,True
S100683,2025-10-01,3,35,436.52,2,13.7,True
S100683,2025-11-01,4,65,1159.08,1,25.25,True
S100684,2025-11-01,0,38,956.63,1,30.75,True
S100684,2025-12-01,1,31,1333.92,2,143.99,True
S100684,2026-01-01,2,8,296.72,0,34.62,True
S100684,2026-02-01,3,22,783.31,1,41.64,True
S100684,2026-03-01,4,35,1002.9,4,74.34,True
S100684,2026-04-01,5,30,961.48,1,58.94,True
S100684,2026-05-01,6,14,339.51,1,20.51,True
S100684,2026-06-01,7,19,542.82,3,57.89,True
S100685,2025-03-01,0,47,976.38,2,93.01,True
S100685,2025-04-01,1,38,763.59,4,76.75,True
S100685,2025-05-01,2,107,2601.36,6,168.1,True
S100685,2025-06-01,3,99,2065.18,11,228.35,True
S100685,2025-07-01,4,67,1817.78,3,95.76,True
S100685,2025-08-01,5,68,1532.03,1,178.94,True
S100685,2025-09-01,6,89,1765.91,5,189.26,True
S100685,2025-10-01,7,26,432.63,0,37.2,True
S100685,2025-11-01,8,112,1691.19,7,114.81,True
S100685,2025-12-01,9,179,4136.04,5,471.93,True
S100685,2026-01-01,10,113,2890.45,5,248.89,True
S100685,2026-02-01,11,183,3417.15,12,156.78,True
S100685,2026-03-01,12,155,3575.85,11,381.22,True
S100685,2026-04-01,13,55,1437.9,4,68.68,True
S100685,2026-05-01,14,75,1916.66,4,119.98,True
S100685,2026-06-01,15,45,863.69,2,61.5,True
S100686,2025-06-01,0,16,362.64,1,29.78,True
S100686,2025-07-01,1,39,974.03,1,66.0,True
S100686,2025-08-01,2,29,841.43,1,58.96,True
S100686,2025-09-01,3,38,698.81,4,49.19,True
S100686,2025-10-01,4,41,537.04,4,23.7,True
S100686,2025-11-01,5,21,476.86,0,34.25,True
S100686,2025-12-01,6,57,1621.27,5,40.93,True
S100686,2026-01-01,7,57,1175.73,2,54.43,True
S100686,2026-02-01,8,31,687.93,1,29.71,True
S100686,2026-03-01,9,30,384.8,3,33.22,True
S100687,2026-06-01,0,11,261.05,1,18.22,True
S100688,2026-02-01,0,17,667.31,1,46.44,True
S100688,2026-03-01,1,15,695.42,1,32.6,True
S100688,2026-04-01,2,27,865.17,1,46.65,True
S100688,2026-05-01,3,35,1372.81,4,49.88,True
S100688,2026-06-01,4,28,710.01,1,15.28,True
S100689,2025-09-01,0,75,1653.77,14,89.34,True
S100689,2025-10-01,1,56,2084.1,14,164.68,True
S100689,2025-11-01,2,77,2296.25,14,145.42,True
S100689,2025-12-01,3,93,2279.92,12,101.44,True
S100689,2026-01-01,4,95,3561.67,14,105.24,True
S100689,2026-02-01,5,156,3681.54,19,308.2,True
S100689,2026-03-01,6,219,6794.33,37,685.5,True
S100689,2026-04-01,7,124,2569.2,27,210.31,True
S100689,2026-05-01,8,150,5997.42,34,527.99,True
S100689,2026-06-01,9,44,1106.13,8,73.88,True
S100690,2025-02-01,0,27,300.14,1,26.78,True
S100690,2025-03-01,1,30,479.18,1,40.55,True
S100690,2025-04-01,2,35,568.41,2,24.39,True
S100690,2025-05-01,3,44,1053.03,4,49.74,True
S100690,2025-06-01,4,59,1625.86,5,103.87,True
S100690,2025-07-01,5,29,448.75,2,18.33,True
S100690,2025-08-01,6,38,889.02,4,42.91,True
S100690,2025-09-01,7,52,1383.04,3,46.73,True
S100691,2026-05-01,0,23,1819.25,5,51.8,True
S100691,2026-06-01,1,13,1073.65,1,50.58,True
S100692,2024-12-01,0,21,612.65,7,54.9,True
S100692,2025-01-01,1,16,622.55,6,45.04,True
S100692,2025-02-01,2,13,327.19,1,19.94,True
S100692,2025-03-01,3,23,757.78,5,53.45,True
S100693,2025-03-01,0,45,401.12,1,35.1,True
S100693,2025-04-01,1,31,576.79,2,12.81,True
S100693,2025-05-01,2,41,436.76,1,34.33,True
S100693,2025-06-01,3,8,150.44,0,13.42,True
S100693,2025-07-01,4,124,1764.81,6,157.81,True
S100693,2025-08-01,5,23,381.83,1,20.83,True
S100693,2025-09-01,6,38,434.97,0,27.63,True
S100693,2025-10-01,7,31,462.99,1,10.64,True
S100693,2025-11-01,8,39,440.35,2,18.89,True
S100693,2025-12-01,9,30,591.17,0,38.6,True
S100693,2026-01-01,10,75,1179.92,2,40.25,True
S100693,2026-02-01,11,48,472.15,1,16.83,True
S100693,2026-03-01,12,25,384.96,0,32.8,True
S100693,2026-04-01,13,51,790.21,1,70.25,True
S100693,2026-05-01,14,45,720.17,1,55.22,True
S100693,2026-06-01,15,17,318.12,0,6.44,True
S100694,2026-05-01,0,22,456.18,1,14.7,True
S100694,2026-06-01,1,8,177.82,0,8.96,True
S100695,2025-09-01,0,24,219.46,2,12.98,True
S100695,2025-10-01,1,21,439.24,2,30.12,True
S100695,2025-11-01,2,13,463.21,1,20.09,True
S100695,2025-12-01,3,5,101.82,1,3.79,True
S100695,2026-01-01,4,18,333.42,0,9.57,True
S100695,2026-02-01,5,19,307.97,1,18.86,True
S100695,2026-03-01,6,39,755.86,2,35.77,True
S100695,2026-04-01,7,34,711.77,1,17.25,True
S100695,2026-05-01,8,18,345.9,2,12.8,True
S100695,2026-06-01,9,17,449.59,1,28.78,True
S100696,2026-01-01,0,24,121.38,1,9.77,True
S100696,2026-02-01,1,22,235.86,0,15.9,True
S100696,2026-03-01,2,17,195.32,0,7.82,True
S100696,2026-04-01,3,25,465.67,1,10.17,True
S100696,2026-05-01,4,19,116.05,0,8.88,True
S100696,2026-06-01,5,23,360.86,0,9.34,True
S100697,2025-10-01,0,40,1223.64,7,76.21,True
S100697,2025-11-01,1,25,482.51,3,36.9,True
S100697,2025-12-01,2,31,1023.69,3,69.34,True
S100697,2026-01-01,3,70,2181.49,16,127.85,True
S100697,2026-02-01,4,35,923.56,5,82.45,True
S100697,2026-03-01,5,8,257.92,2,16.9,True
S100697,2026-04-01,6,56,1705.99,10,50.98,True
S100697,2026-05-01,7,18,418.66,4,30.25,True
S100697,2026-06-01,8,30,926.72,10,34.98,True
S100698,2025-11-01,0,28,208.54,0,7.95,True
S100698,2025-12-01,1,27,375.62,0,16.19,True
S100698,2026-01-01,2,31,530.92,0,49.92,True
S100698,2026-02-01,3,39,632.84,0,44.16,True
S100698,2026-03-01,4,30,443.7,0,47.96,True
S100698,2026-04-01,5,87,1874.68,4,84.03,True
S100698,2026-05-01,6,23,347.73,0,27.68,True
S100698,2026-06-01,7,44,490.31,4,57.05,True
S100699,2025-02-01,0,31,660.99,1,70.72,True
S100699,2025-03-01,1,47,795.19,2,35.82,True
S100699,2025-04-01,2,79,1649.54,6,128.5,True
S100699,2025-05-01,3,79,2235.88,1,233.34,True
S100699,2025-06-01,4,74,2246.26,4,142.04,True
S100699,2025-07-01,5,111,1359.67,5,151.04,True
S100699,2025-08-01,6,45,908.33,1,101.5,True
S100699,2025-09-01,7,36,458.94,3,42.42,True
S100699,2025-10-01,8,95,1915.55,5,204.26,True
S100699,2025-11-01,9,93,2633.35,8,293.02,True
S100699,2025-12-01,10,12,172.54,2,6.57,True
S100699,2026-01-01,11,54,688.35,4,75.7,True
S100699,2026-02-01,12,92,2218.38,4,245.02,True
S100699,2026-03-01,13,91,2381.82,2,90.43,True
S100699,2026-04-01,14,45,1093.27,0,91.79,True
S100700,2024-12-01,0,41,3115.37,10,112.53,True
S100700,2025-01-01,1,29,1819.66,5,66.56,True
S100700,2025-02-01,2,19,1246.18,2,35.5,True
S100700,2025-03-01,3,38,1753.19,5,154.51,True
S100700,2025-04-01,4,27,1647.92,2,38.11,True
S100700,2025-05-01,5,72,5017.96,4,305.84,True
S100700,2025-06-01,6,26,1995.01,4,152.62,True
S100700,2025-07-01,7,44,2850.19,3,239.12,True
S100700,2025-08-01,8,24,751.5,0,45.08,True
S100700,2025-09-01,9,17,1135.8,0,67.78,True
S100700,2025-10-01,10,8,286.55,0,18.55,True
S100700,2025-11-01,11,72,4522.92,11,214.28,True
S100700,2025-12-01,12,59,2169.52,5,93.47,True
S100701,2025-03-01,0,12,129.76,1,5.75,True
S100701,2025-04-01,1,15,246.78,0,7.16,True
S100701,2025-05-01,2,16,175.82,1,10.85,True
S100701,2025-06-01,3,26,455.06,1,39.83,True
S100701,2025-07-01,4,29,475.23,0,10.97,True
S100701,2025-08-01,5,9,69.83,0,4.79,True
S100701,2025-09-01,6,18,267.79,1,5.45,True
S100701,2025-10-01,7,30,380.67,0,26.13,True
S100701,2025-11-01,8,37,731.62,0,57.83,True
S100701,2025-12-01,9,20,317.76,2,15.91,True
S100701,2026-01-01,10,48,489.76,0,18.36,True
S100701,2026-02-01,11,48,295.25,3,17.18,True
S100701,2026-03-01,12,42,539.42,0,21.82,True
S100701,2026-04-01,13,25,213.23,1,4.47,True
S100701,2026-05-01,14,7,109.55,1,8.02,True
S100701,2026-06-01,15,35,556.02,3,21.86,True
S100702,2024-09-01,0,17,1157.44,2,43.03,True
S100702,2024-10-01,1,11,696.19,3,18.14,True
S100702,2024-11-01,2,11,507.17,3,43.35,True
S100702,2024-12-01,3,33,2382.49,3,175.07,True
S100702,2025-01-01,4,7,359.98,0,14.98,True
S100703,2026-04-01,0,112,3563.84,8,300.01,True
S100703,2026-05-01,1,60,1494.85,1,127.88,True
S100703,2026-06-01,2,34,419.31,0,32.46,True
S100704,2025-02-01,0,34,1206.13,2,51.96,True
S100704,2025-03-01,1,44,1828.34,2,60.88,True
S100704,2025-04-01,2,22,770.62,0,45.78,True
S100704,2025-05-01,3,37,1040.45,4,39.79,True
S100704,2025-06-01,4,31,1583.22,1,62.66,True
S100704,2025-07-01,5,14,419.24,1,30.25,True
S100704,2025-08-01,6,27,855.49,2,33.74,True
S100704,2025-09-01,7,24,689.87,1,19.07,True
S100704,2025-10-01,8,48,1209.91,1,25.71,True
S100704,2025-11-01,9,28,924.18,3,80.04,True
S100704,2025-12-01,10,18,548.71,1,25.64,True
S100704,2026-01-01,11,71,2213.0,6,92.51,True
S100704,2026-02-01,12,14,420.58,2,29.19,True
S100704,2026-03-01,13,19,705.78,5,18.7,True
S100704,2026-04-01,14,17,848.58,1,30.92,True
S100704,2026-05-01,15,16,467.63,3,38.84,True
S100704,2026-06-01,16,50,1173.05,5,75.08,True
S100705,2025-09-01,0,17,655.48,2,37.12,True
S100705,2025-10-01,1,18,795.61,0,63.13,True
S100705,2025-11-01,2,31,1248.49,5,75.16,True
S100705,2025-12-01,3,28,1169.47,3,79.85,True
S100705,2026-01-01,4,38,1154.48,5,99.8,True
S100705,2026-02-01,5,29,1260.98,0,70.11,True
S100706,2026-02-01,0,56,1282.76,5,72.17,True
S100706,2026-03-01,1,99,1693.55,8,59.15,True
S100706,2026-04-01,2,56,1829.28,3,189.74,True
S100706,2026-05-01,3,49,1800.36,5,108.38,True
S100706,2026-06-01,4,146,5179.03,18,526.33,True
S100707,2026-02-01,0,30,1052.42,4,48.39,True
S100707,2026-03-01,1,45,1333.36,4,92.2,True
S100707,2026-04-01,2,44,1043.13,4,33.94,True
S100707,2026-05-01,3,30,771.22,1,23.47,True
S100707,2026-06-01,4,22,731.67,1,23.56,True
S100708,2025-06-01,0,9,220.84,0,14.48,True
S100708,2025-07-01,1,54,1326.2,2,87.64,True
S100708,2025-08-01,2,21,499.19,1,43.8,True
S100708,2025-09-01,3,11,274.54,0,16.4,True
S100708,2025-10-01,4,11,128.91,0,11.14,True
S100708,2025-11-01,5,8,255.23,2,8.24,True
S100709,2025-07-01,0,20,310.33,0,16.57,True
S100709,2025-08-01,1,14,228.15,0,9.61,True
S100709,2025-09-01,2,19,333.34,1,11.42,True
S100709,2025-10-01,3,21,329.09,0,20.63,True
S100709,2025-11-01,4,37,342.32,0,26.85,True
S100709,2025-12-01,5,12,81.23,0,6.94,True
S100709,2026-01-01,6,12,181.38,0,9.66,True
